ExperimentName	DisplayRunNumber	HCPID	Subject	Session	RandomSeed	Group	Display.RefreshRate	triggercode	Allowed	Target	Nontarget	FontStyle	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	MasterList	Procedure[Block]	Stimulus[Block]	BlockNumber	MasterList.Cycle	MasterList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	Run1Block1	TargetType	CorrectResponse	StimType	BlockType	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Run1Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	Run1Block3	Run1Block4	Run1Block5	Run1Block6	Run1Block7	Run1Block8	Run2Block1	Run2Block2	Run2Block3	Run2Block4	Run2Block5	Run2Block6	Run2Block7	Run2Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	Trial
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	23	TrialsPROC	FC_026_F13.png	1	1	104	MasterList											lure	8	Face	0-Back	-1	384704	1	385499	1	795	8	8	-1	386704	1														10								104											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	24	Cue0BackPROC	TO_025_TOOL25_BA.png	2	1	105	MasterList							-1	387204	1																																						105											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_025_TOOL25_BA.png	2	1	106	MasterList											target	7	Tools	0-Back	-1	389704	1	390986	1	1282	7	7	-1	391704	1															1							106											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_030_TOOL30_BA.png	2	1	107	MasterList											nontarget	8	Tools	0-Back	-1	392204	1	392995	1	791	8	8	-1	394204	1															2							107											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_025_TOOL25_BA.png	2	1	108	MasterList											target	7	Tools	0-Back	-1	394704	1	395627	1	923	7	7	-1	396704	1															3							108											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_029_TOOL29_BA.png	2	1	109	MasterList											nontarget	8	Tools	0-Back	-1	397204	1	398051	1	847	8	8	-1	399204	1															4							109											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_026_TOOL26_BA.png	2	1	110	MasterList											nontarget	8	Tools	0-Back	-1	399704	1	400547	0	843	7	8	-2	401703	2															5							110											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_026_TOOL26_BA.png	2	1	111	MasterList											lure	8	Tools	0-Back	-2	402203	2	403194	0	991	7	8	-2	404203	2															6							111											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_028_TOOL28_BA.png	2	1	112	MasterList											nontarget	8	Tools	0-Back	-2	404703	2	405498	1	795	8	8	-2	406703	2															7							112											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_028_TOOL28_BA.png	2	1	113	MasterList											lure	8	Tools	0-Back	-2	407203	2	408347	1	1144	8	8	-2	409203	2															8							113											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_027_TOOL27_BA.png	2	1	114	MasterList											nontarget	8	Tools	0-Back	-2	409703	2	410753	1	1050	8	8	-2	411703	2															9							114											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	25	TrialsPROC	TO_027_TOOL27_BA.png	2	1	115	MasterList											lure	8	Tools	0-Back	-2	412203	2	412971	1	768	8	8	-2	414203	2															10							115											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	26	Fix15secPROC	?	0	1	116	MasterList																														-2	414703	2															116											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	27	Cue2BackPROC	?	3	1	117	MasterList																										-3	429702	3																			117											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_031_M16.png	3	1	118	MasterList											nontarget	8	Face	2-Back	-3	432202	3	433554	1	1352	8	8	-3	434202	3																1						118											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_032_F16.png	3	1	119	MasterList											nontarget	8	Face	2-Back	-3	434702	3	435514	1	812	8	8	-3	436702	3																2						119											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_034_F17.png	3	1	120	MasterList											nontarget	8	Face	2-Back	-3	437202	3	438194	1	992	8	8	-4	439201	4																3						120											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_031_M16.png	3	1	121	MasterList											lure	8	Face	2-Back	-4	439701	4	440530	1	829	8	8	-4	441701	4																4						121											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_034_F17.png	3	1	122	MasterList											target	7	Face	2-Back	-4	442201	4	443570	1	1369	7	7	-4	444201	4																5						122											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_036_F18.png	3	1	123	MasterList											nontarget	8	Face	2-Back	-4	444701	4	445835	1	1134	8	8	-4	446701	4																6						123											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_035_M18.png	3	1	124	MasterList											nontarget	8	Face	2-Back	-4	447201	4	448034	1	833	8	8	-4	449201	4																7						124											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_036_F18.png	3	1	125	MasterList											target	7	Face	2-Back	-4	449701	4	450386	1	685	7	7	-4	451701	4																8						125											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_033_M17.png	3	1	126	MasterList											nontarget	8	Face	2-Back	-4	452201	4	452938	1	737	8	8	-4	454201	4																9						126											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	28	TrialsPROC	FC_035_M18.png	3	1	127	MasterList											lure	8	Face	2-Back	-4	454701	4	455922	1	1221	8	8	-4	456701	4																10						127											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	29	Cue2BackPROC	?	4	1	128	MasterList																										-4	457201	4																			128											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_033_TOOL33_BA.png	4	1	129	MasterList											nontarget	8	Tools	2-Back	-5	459700	5	461274	1	1574	8	8	-5	461700	5																	1					129											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_036_TOOL36_BA.png	4	1	130	MasterList											nontarget	8	Tools	2-Back	-5	462200	5	463058	1	858	8	8	-5	464200	5																	2					130											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_036_TOOL36_BA.png	4	1	131	MasterList											lure	8	Tools	2-Back	-5	464700	5	465650	1	950	8	8	-5	466700	5																	3					131											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_035_TOOL35_BA.png	4	1	132	MasterList											nontarget	8	Tools	2-Back	-5	467200	5	468225	1	1025	8	8	-5	469200	5																	4					132											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_035_TOOL35_BA.png	4	1	133	MasterList											lure	8	Tools	2-Back	-5	469700	5	470586	1	886	8	8	-5	471700	5																	5					133											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_034_TOOL34_BA.png	4	1	134	MasterList											nontarget	8	Tools	2-Back	-5	472200	5	473106	1	906	8	8	-5	474200	5																	6					134											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_031_TOOL31_BA.png	4	1	135	MasterList											nontarget	8	Tools	2-Back	-5	474700	5	475738	1	1038	8	8	-5	476700	5																	7					135											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_032_TOOL32_BA.png	4	1	136	MasterList											nontarget	8	Tools	2-Back	-5	477200	5	478330	1	1130	8	8	-5	479200	5																	8					136											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_031_TOOL31_BA.png	4	1	137	MasterList											target	7	Tools	2-Back	-5	479700	5	480546	1	846	7	7	-5	481700	5																	9					137											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	30	TrialsPROC	TO_032_TOOL32_BA.png	4	1	138	MasterList											target	7	Tools	2-Back	-5	482200	5	483265	0	1065	8	7	-5	484200	5																	10					138											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	31	Fix15secPROC	?	0	1	139	MasterList																														-5	484700	5															139											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	32	Cue0BackPROC	FC_037_M19.png	5	1	140	MasterList							10	499715	-10																																						140											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_042_F21.png	5	1	141	MasterList											nontarget	8	Face	0-Back	10	502215	-10	503121	1	906	8	8	10	504215	-10																		1				141											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_041_M21.png	5	1	142	MasterList											nontarget	8	Face	0-Back	10	504715	-10	505481	1	766	8	8	10	506715	-10																		2				142											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_037_M19.png	5	1	143	MasterList											target	7	Face	0-Back	10	507215	-10	507865	1	650	7	7	9	509214	-9																		3				143											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_042_F21.png	5	1	144	MasterList											lure	8	Face	0-Back	9	509714	-9	510497	1	783	8	8	9	511714	-9																		4				144											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_037_M19.png	5	1	145	MasterList											target	7	Face	0-Back	9	512214	-9	513098	1	884	7	7	9	514214	-9																		5				145											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_040_F20.png	5	1	146	MasterList											nontarget	8	Face	0-Back	9	514714	-9	515306	1	592	8	8	9	516714	-9																		6				146											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_041_M21.png	5	1	147	MasterList											lure	8	Face	0-Back	9	517214	-9	518113	1	899	8	8	9	519214	-9																		7				147											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_039_M20.png	5	1	148	MasterList											nontarget	8	Face	0-Back	9	519714	-9	520401	1	687	8	8	9	521714	-9																		8				148											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_039_M20.png	5	1	149	MasterList											lure	8	Face	0-Back	9	522214	-9	522937	1	723	8	8	9	524214	-9																		9				149											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	33	TrialsPROC	FC_038_F19.png	5	1	150	MasterList											nontarget	8	Face	0-Back	9	524714	-9	525393	1	679	8	8	9	526714	-9																		10				150											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	34	Cue2BackPROC	?	6	1	151	MasterList																										9	527214	-9																			151											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_038_TOOL38_BA.png	6	1	152	MasterList											nontarget	8	Tools	2-Back	8	529713	-8	530633	1	920	8	8	8	531713	-8																			1			152											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_037_TOOL37_BA.png	6	1	153	MasterList											nontarget	8	Tools	2-Back	8	532213	-8	532761	1	548	8	8	8	534213	-8																			2			153											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_038_TOOL38_BA.png	6	1	154	MasterList											target	7	Tools	2-Back	8	534713	-8	535305	1	592	7	7	8	536713	-8																			3			154											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_037_TOOL37_BA.png	6	1	155	MasterList											target	7	Tools	2-Back	8	537213	-8	537801	1	588	7	7	8	539213	-8																			4			155											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_041_TOOL41_BA.png	6	1	156	MasterList											nontarget	8	Tools	2-Back	8	539713	-8	540761	1	1048	8	8	8	541713	-8																			5			156											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_041_TOOL41_BA.png	6	1	157	MasterList											lure	8	Tools	2-Back	8	542213	-8	543057	1	844	8	8	8	544213	-8																			6			157											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_042_TOOL42_BA.png	6	1	158	MasterList											nontarget	8	Tools	2-Back	8	544713	-8	545585	1	872	8	8	7	546712	-7																			7			158											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_040_TOOL40_BA.png	6	1	159	MasterList											nontarget	8	Tools	2-Back	7	547212	-7	548361	1	1149	8	8	7	549212	-7																			8			159											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_039_TOOL39_BA.png	6	1	160	MasterList											nontarget	8	Tools	2-Back	7	549712	-7	550921	1	1209	8	8	7	551712	-7																			9			160											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	35	TrialsPROC	TO_039_TOOL39_BA.png	6	1	161	MasterList											lure	8	Tools	2-Back	7	552212	-7	553217	1	1005	8	8	7	554212	-7																			10			161											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	36	Fix15secPROC	?	0	1	162	MasterList																														7	554712	-7															162											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	37	Cue2BackPROC	?	7	1	163	MasterList																										6	569711	-6																			163											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	38	TrialsPROC	FC_047_M24.png	7	1	164	MasterList											nontarget	8	Face	2-Back	6	572211	-6	573129	1	918	8	8	6	574211	-6																				1		164											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	38	TrialsPROC	FC_045_M23.png	7	1	165	MasterList											nontarget	8	Face	2-Back	6	574711	-6	575705	1	994	8	8	6	576711	-6																				2		165											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	38	TrialsPROC	FC_045_M23.png	7	1	166	MasterList											lure	8	Face	2-Back	6	577211	-6	578297	1	1086	8	8	6	579211	-6																				3		166											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run1of2	1	CP100307	1	1	-1891132136	1	60.003	7	{ANY}	7	8	Verdana	0.9	937.527777777778	1	754.875	0.875	946.514285714286	0.95	785.973684210526	3	639708	-999999	639607	38	TrialsPROC	FC_043_M22.png	7	1	167	MasterList											nontarget	8	Face	2-Back	6	579711	-6	580592	1	881	8	8	6	581711	-6																				4		167											
