ExperimentName	DisplayRunNumber	HCPID	Subject	Session	RandomSeed	Group	Display.RefreshRate	triggercode	Allowed	Target	Nontarget	FontStyle	ACC_2_Back_Face	Avg_RT_For_Correct_Trials_2_Back_Face	ACC_0_Back_Face	Avg_RT_For_Correct_Trials_0_Back_Face	ACC_2_Back_Tools	Avg_RT_For_Correct_Trials_2_Back_Tools	ACC_0_Back_Tools	Avg_RT_For_Correct_Trials_0_Back_Tools	FeelFreeToRest.OnsetDelay	FeelFreeToRest.OnsetTime	FeelFreeToRest.DurationError	FeelFreeToRest.StartTime	MasterList	Procedure[Block]	Stimulus[Block]	BlockNumber	MasterList.Cycle	MasterList.Sample	Running[Block]	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.DurationError	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.DurationError	Cue2Back.OnsetDelay	Cue2Back.OnsetTime	Cue2Back.DurationError	Run3Block1	TargetType	CorrectResponse	StimType	BlockType	Stim.OnsetDelay	Stim.OnsetTime	Stim.DurationError	Stim.RTTime	Stim.ACC	Stim.RT	Stim.RESP	Stim.CRESP	Fix.OnsetDelay	Fix.OnsetTime	Fix.DurationError	Run3Block2	Fix15sec.OnsetDelay	Fix15sec.OnsetTime	Fix15sec.DurationError	CueTarget.OnsetDelay	CueTarget.OnsetTime	CueTarget.DurationError	Run3Block3	Run3Block4	Run3Block5	Run3Block6	Run3Block7	Run3Block8	Run4Block1	Run4Block2	Run4Block3	Run4Block4	Run4Block5	Run4Block6	Run4Block7	Run4Block8	Block	Procedure[Trial]	Stimulus[Trial]	ReadyList	Running[Trial]	ReadyList.Cycle	ReadyList.Sample	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.DurationError	SyncSlide.FinishTime	Trial
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_078_TOOL78_BA.png	1	1	98	MasterList											nontarget	8	Tools	2-Back	-5	318199	5	319150	1	951	8	8	-5	320199	5														4								98											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_076_TOOL76_BA.png	1	1	99	MasterList											nontarget	8	Tools	2-Back	-5	320699	5	321807	1	1108	8	8	-5	322699	5														5								99											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_077_TOOL77_BA.png	1	1	100	MasterList											nontarget	8	Tools	2-Back	-5	323199	5	324126	1	927	8	8	-5	325199	5														6								100											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_078_TOOL78_BA.png	1	1	101	MasterList											lure	8	Tools	2-Back	-5	325699	5	326334	0	635	7	8	-5	327699	5														7								101											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_077_TOOL77_BA.png	1	1	102	MasterList											target	7	Tools	2-Back	-5	328199	5	329606	1	1407	7	7	-5	330199	5														8								102											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_076_TOOL76_BA.png	1	1	103	MasterList											lure	8	Tools	2-Back	-5	330699	5	332038	1	1339	8	8	10	332714	-10														9								103											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	23	TrialsPROC	TO_074_TOOL74_BA.png	1	1	104	MasterList											nontarget	8	Tools	2-Back	10	333214	-10	334158	1	944	8	8	10	335214	-10														10								104											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	24	Cue0BackPROC	FC_073_M37.png	2	1	105	MasterList																														10	335714	-10															105											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_076_F38.png	2	1	106	MasterList											nontarget	8	Face	0-Back	10	338214	-10	338990	1	776	8	8	10	340214	-10															1							106											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_077_M39.png	2	1	107	MasterList											nontarget	8	Face	0-Back	10	340714	-10	341414	1	700	8	8	10	342714	-10															2							107											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_074_F37.png	2	1	108	MasterList											nontarget	8	Face	0-Back	10	343214	-10	343862	1	648	8	8	10	345214	-10															3							108											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_076_F38.png	2	1	109	MasterList											lure	8	Face	0-Back	10	345714	-10	346454	1	740	8	8	10	347714	-10															4							109											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_075_M38.png	2	1	110	MasterList											nontarget	8	Face	0-Back	10	348214	-10	348982	1	768	8	8	9	350213	-9															5							110											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_073_M37.png	2	1	111	MasterList											target	7	Face	0-Back	9	350713	-9	351542	1	829	7	7	9	352713	-9															6							111											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_074_F37.png	2	1	112	MasterList											lure	8	Face	0-Back	9	353213	-9	353990	1	777	8	8	9	355213	-9															7							112											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_078_F39.png	2	1	113	MasterList											nontarget	8	Face	0-Back	9	355713	-9	356406	1	693	8	8	9	357713	-9															8							113											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_077_M39.png	2	1	114	MasterList											lure	8	Face	0-Back	9	358213	-9	358950	1	737	8	8	9	360213	-9															9							114											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	25	TrialsPROC	FC_073_M37.png	2	1	115	MasterList											target	7	Face	0-Back	9	360713	-9	361366	1	653	7	7	9	362713	-9															10							115											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	26	Fix15secPROC	?	0	1	116	MasterList																											9	363213	-9																		116											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	27	Cue2BackPROC	?	3	1	117	MasterList							8	378212	-8																																						117											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_083_TOOL83_BA.png	3	1	118	MasterList											nontarget	8	Tools	2-Back	8	380712	-8	381694	1	982	8	8	8	382712	-8																1						118											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_083_TOOL83_BA.png	3	1	119	MasterList											lure	8	Tools	2-Back	8	383212	-8	384046	1	834	8	8	8	385212	-8																2						119											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_084_TOOL84_BA.png	3	1	120	MasterList											nontarget	8	Tools	2-Back	8	385712	-8	386509	1	797	8	8	7	387711	-7																3						120											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_084_TOOL84_BA.png	3	1	121	MasterList											lure	8	Tools	2-Back	7	388211	-7	389437	1	1226	8	8	7	390211	-7																4						121											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_082_TOOL82_BA.png	3	1	122	MasterList											nontarget	8	Tools	2-Back	7	390711	-7	391645	1	934	8	8	7	392711	-7																5						122											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_080_TOOL80_BA.png	3	1	123	MasterList											nontarget	8	Tools	2-Back	7	393211	-7	394197	1	986	8	8	7	395211	-7																6						123											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_081_TOOL81_BA.png	3	1	124	MasterList											nontarget	8	Tools	2-Back	7	395711	-7	396645	1	934	8	8	7	397711	-7																7						124											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_079_TOOL79_BA.png	3	1	125	MasterList											nontarget	8	Tools	2-Back	7	398211	-7	399132	1	921	8	8	7	400211	-7																8						125											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_081_TOOL81_BA.png	3	1	126	MasterList											target	7	Tools	2-Back	7	400711	-7	401437	1	726	7	7	7	402711	-7																9						126											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	28	TrialsPROC	TO_079_TOOL79_BA.png	3	1	127	MasterList											target	7	Tools	2-Back	7	403211	-7	404189	0	978	8	7	7	405211	-7																10						127											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	29	Cue2BackPROC	?	4	1	128	MasterList							7	405711	-7																																						128											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_080_F40.png	4	1	129	MasterList											nontarget	8	Face	2-Back	6	408210	-6	408949	1	739	8	8	6	410210	-6																	1					129											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_082_F41.png	4	1	130	MasterList											nontarget	8	Face	2-Back	6	410710	-6	411437	1	727	8	8	6	412710	-6																	2					130											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_080_F40.png	4	1	131	MasterList											target	7	Face	2-Back	6	413210	-6	413757	1	547	7	7	6	415210	-6																	3					131											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_082_F41.png	4	1	132	MasterList											target	7	Face	2-Back	6	415710	-6	416341	1	631	7	7	6	417710	-6																	4					132											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_079_M40.png	4	1	133	MasterList											nontarget	8	Face	2-Back	6	418210	-6	418869	1	659	8	8	6	420210	-6																	5					133											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_081_M41.png	4	1	134	MasterList											nontarget	8	Face	2-Back	6	420710	-6	421629	1	919	8	8	6	422710	-6																	6					134											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_081_M41.png	4	1	135	MasterList											lure	8	Face	2-Back	6	423210	-6	423981	1	771	8	8	6	425210	-6																	7					135											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_079_M40.png	4	1	136	MasterList											lure	8	Face	2-Back	6	425710	-6	426501	1	791	8	8	5	427709	-5																	8					136											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_083_M42.png	4	1	137	MasterList											nontarget	8	Face	2-Back	5	428209	-5	428965	1	756	8	8	5	430209	-5																	9					137											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	30	TrialsPROC	FC_084_F42.png	4	1	138	MasterList											nontarget	8	Face	2-Back	5	430709	-5	431397	1	688	8	8	5	432709	-5																	10					138											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	31	Fix15secPROC	?	0	1	139	MasterList																											5	433209	-5																		139											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	32	Cue0BackPROC	TO_085_TOOL85_BA.png	5	1	140	MasterList																														4	448208	-4															140											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_085_TOOL85_BA.png	5	1	141	MasterList											target	7	Tools	0-Back	4	450708	-4	451301	1	593	7	7	4	452708	-4																		1				141											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_085_TOOL85_BA.png	5	1	142	MasterList											target	7	Tools	0-Back	4	453208	-4	453788	1	580	7	7	4	455208	-4																		2				142											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_090_TOOL90_BA.png	5	1	143	MasterList											nontarget	8	Tools	0-Back	4	455708	-4	456245	1	537	8	8	4	457708	-4																		3				143											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_086_TOOL86_BA.png	5	1	144	MasterList											nontarget	8	Tools	0-Back	4	458208	-4	458733	1	525	8	8	4	460208	-4																		4				144											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_088_TOOL88_BA.png	5	1	145	MasterList											nontarget	8	Tools	0-Back	4	460708	-4	461340	1	632	8	8	4	462708	-4																		5				145											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_087_TOOL87_BA.png	5	1	146	MasterList											nontarget	8	Tools	0-Back	4	463208	-4	463813	1	605	8	8	3	465207	-3																		6				146											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_089_TOOL89_BA.png	5	1	147	MasterList											nontarget	8	Tools	0-Back	3	465707	-3	466300	1	593	8	8	3	467707	-3																		7				147											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_088_TOOL88_BA.png	5	1	148	MasterList											lure	8	Tools	0-Back	3	468207	-3	468781	1	574	8	8	3	470207	-3																		8				148											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_089_TOOL89_BA.png	5	1	149	MasterList											lure	8	Tools	0-Back	3	470707	-3	471285	1	578	8	8	3	472707	-3																		9				149											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	33	TrialsPROC	TO_086_TOOL86_BA.png	5	1	150	MasterList											lure	8	Tools	0-Back	3	473207	-3	473829	1	622	8	8	3	475207	-3																		10				150											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	34	Cue2BackPROC	?	6	1	151	MasterList							3	475707	-3																																						151											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_088_F44.png	6	1	152	MasterList											nontarget	8	Face	2-Back	3	478207	-3	479052	1	845	8	8	3	480207	-3																			1			152											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_088_F44.png	6	1	153	MasterList											lure	8	Face	2-Back	3	480707	-3	481468	1	761	8	8	3	482707	-3																			2			153											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_087_M44.png	6	1	154	MasterList											nontarget	8	Face	2-Back	2	483206	-2	483949	1	743	8	8	2	485206	-2																			3			154											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_085_M43.png	6	1	155	MasterList											nontarget	8	Face	2-Back	2	485706	-2	486380	1	674	8	8	2	487706	-2																			4			155											
MEG_WorkMem_Only_Faces_and_Tools_Feb2013_Run2of2	Run Number >> 2 << out of 2 runs	CP100307	1	1	2110473506	1	60.009	7	{ANY}	7	8	Verdana	0.925	765.189189189189	0.925	727.081081081081	0.925	906.027027027027	1	674.125	-3	588201	-999999	588106	35	TrialsPROC	FC_087_M44.png	6	1	156	MasterList											target	7	Face	2-Back	2	488206	-2	489077	1	871	7	7	2	490206	-2																			5			156											
